,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,Y
21425,60000,2,2,2,29,0,0,0,0,-1,0,10450,3388,11722,10937,21528,20835,1011,11000,1220,21528,780,17,2377,10502,9717,20748,20055,10526,3601,18365,713,8,0
21426,180000,2,2,2,29,-2,-2,-2,-2,-2,-2,0,0,4690,0,150,193,0,4690,0,150,193,3403,0,4690,0,-43,0,10000,10000,320,10000,226867,1
21427,130000,2,2,2,24,0,0,0,0,0,0,128499,131370,123434,122806,125287,127992,5100,4500,4400,4500,4700,6400,126270,119034,118406,120587,123292,350,335,365,383,511,0
21428,110000,2,1,2,24,2,0,0,0,0,2,85123,40882,35428,39680,44097,42543,2000,2000,5000,5000,0,2000,38882,30428,34680,44097,42543,235,1223,1411,0,454,1
21429,160000,2,2,2,35,0,0,0,2,0,0,24306,25590,29169,28406,28836,30208,2000,4000,0,1200,2000,1300,23590,29169,28406,26836,28208,1646,0,411,704,451,0
21430,500000,2,1,2,25,1,-1,-1,-1,-1,0,-46,9412,1260,0,1121,6566,9458,1260,0,1121,6000,3000,-46,1260,0,-4879,566,-273913,0,8897,10000,26762,0
21431,160000,2,1,2,26,-1,-1,-1,-1,-1,-1,5323,1714,2003,2580,0,380,1726,2235,2605,0,380,1488,-12,-602,-25,-380,0,4199,15198,0,1473,10000,0
21432,80000,2,1,2,29,1,-1,-1,-1,-1,-1,0,416,832,28940,832,0,416,832,28940,832,0,416,0,-28108,0,832,0,10000,695673,10000,0,5000,0
21433,70000,2,1,2,28,0,-1,-1,-1,-1,-1,12018,39270,603,2288,1380,2028,39270,603,2288,1380,2028,390,0,-1685,0,-648,0,502,583,22886,8864,2826,0
21434,130000,2,5,2,27,0,0,0,0,0,0,106852,107599,109902,112635,114472,117556,4000,4030,4600,4200,5000,5000,103599,105302,108035,109472,112556,377,428,382,444,437,0
21435,20000,2,3,1,23,0,0,0,0,0,0,5373,7286,8311,11179,10400,3782,2000,1132,3000,1000,3782,3000,5286,5311,8179,6618,0,2107,4117,1203,3383,2885,0
21436,90000,2,3,2,27,1,2,0,0,0,0,94699,92290,90719,39902,39200,38531,0,4183,1600,1280,1310,1432,92290,89119,38302,37890,37221,442,173,141,328,365,1
21437,30000,2,1,2,24,0,0,0,0,0,0,4848,6524,6290,4440,4531,1300,3000,1108,1000,91,26,0,3524,5290,3440,4505,1274,2285,1533,145,59,0,0
21438,360000,2,2,2,25,0,0,0,0,0,0,354626,356006,351383,335323,332865,333404,14000,14000,12000,12000,12000,12000,342006,339383,323323,320865,321404,395,337,342,358,361,1
21439,150000,2,2,2,30,0,0,0,0,0,0,106911,105889,96548,87085,52323,51260,4000,4500,5000,2000,1700,2300,101889,91548,82085,50623,49560,421,472,207,195,440,0
21440,360000,2,2,1,26,0,0,0,0,0,0,358897,357100,362900,293597,249345,228470,14245,14061,11028,8813,7900,8100,342855,351872,282569,241445,220570,392,309,243,269,325,1
21441,160000,2,1,2,29,-1,0,-1,0,0,0,3462,4673,12741,10023,11023,8922,4000,12841,1000,1000,178,4000,673,11741,9023,10845,8744,37091,2140,785,178,3629,0
21442,120000,2,3,1,51,0,0,0,2,2,2,26496,28586,33828,34236,34734,35292,2800,6000,1200,1300,1200,0,25786,32628,33036,33534,34092,2264,420,384,351,0,0
21443,160000,2,2,1,25,0,0,0,0,0,0,83005,84023,81765,84265,84437,81265,3900,3300,3906,3000,3100,3120,80123,77859,80359,81337,78165,398,465,367,368,370,0
21444,190000,2,1,2,27,0,0,0,0,0,0,14671,15141,17574,18943,20405,42921,2000,3000,2000,2000,25921,1400,13141,15574,16943,-5516,17000,2045,1321,1138,13684,686,0
21445,110000,2,1,2,28,0,0,0,0,0,0,65024,61848,57944,53857,35036,31973,2500,2900,2000,2000,2000,2000,59348,55944,51857,33036,29973,446,323,345,371,571,0
21446,290000,2,2,2,26,0,0,0,0,0,0,291861,254619,226755,155527,125986,107792,9596,7700,4402,3300,3100,4000,245023,222353,151125,122886,104692,264,173,146,199,317,0
21447,20000,2,1,2,24,1,-1,-1,-1,-2,-1,0,1516,500,0,0,1500,1516,500,0,0,1500,0,0,500,0,-1500,0,10000,0,0,10000,10000,0
21448,200000,2,1,2,28,1,-1,3,2,2,-2,0,344,344,344,0,0,344,0,0,0,0,250,0,344,344,0,0,10000,0,0,0,10000,0
21449,440000,2,1,2,30,-1,-1,-1,0,0,0,777,612,87426,171244,150897,117870,612,87426,130007,3018,15000,51663,0,-42581,41237,135897,102870,1125174,2124297,345,876,3424,0
21450,70000,2,1,2,27,2,2,2,2,2,2,43616,44597,45784,46528,47458,48347,2000,2200,1800,2000,1800,2000,42597,43984,44728,45658,46547,504,404,437,387,421,1
21451,160000,2,2,2,24,0,0,0,0,0,0,39604,24023,21323,18933,12763,0,1378,1533,1000,255,0,0,22645,20323,17933,12763,0,387,416,120,0,0,0
21452,120000,2,2,2,30,-1,-1,-1,-1,-1,-1,140,3230,3011,1964,1883,1538,3230,3011,1964,1883,1538,1911,0,1047,0,345,0,215071,6080,6254,7831,10149,0
21453,20000,2,3,1,22,2,0,0,0,0,0,16358,17063,18406,18992,16564,16944,1282,1625,1209,1000,570,411,15781,17197,17783,15994,16374,993,709,543,300,248,0
21454,310000,2,1,2,27,-2,-2,-2,-2,-2,-2,1000,304,1852,2587,8441,14761,152,1868,2587,8441,14761,3418,152,-735,0,-6320,0,18680,85099,45578,57058,4049,0
21455,80000,2,3,1,29,0,0,0,0,0,0,15008,17434,19145,21807,24442,27038,3000,2000,3000,3000,3000,1000,14434,16145,18807,21442,24038,1333,1721,1567,1376,409,0
21456,180000,2,2,2,29,1,2,0,0,0,2,77494,75658,76942,80419,90715,37376,0,3100,5000,11000,1000,1000,75658,71942,75419,89715,36376,400,661,1430,124,110,0
21457,250000,2,1,2,28,0,0,0,0,0,0,176925,179079,186166,189786,195130,198147,7000,10000,10000,10000,7300,8000,172079,176166,179786,187830,190847,565,558,537,385,410,1
21458,180000,2,2,2,24,0,0,0,0,-1,0,8031,9269,9029,11186,23320,6666,2009,2626,3000,23320,1000,1000,7260,6029,8186,22320,5666,3270,3237,25828,894,429,1
21459,130000,2,2,2,29,2,0,0,0,0,0,120844,123333,126347,129249,132093,129155,4500,5000,5000,5000,4700,5000,118833,121347,124249,127393,124455,414,405,396,364,379,1
21460,330000,2,3,1,27,-1,-1,-1,-1,0,0,7098,4863,906,46353,2175,30824,4885,906,46789,10,30824,6269,-22,-45883,-436,-28649,0,1276,96214,110,6650,28823,0
21461,310000,2,2,2,29,0,0,0,0,0,-1,135195,78756,44127,44782,2108,1983,3500,2500,2150,1000,2000,119943,75256,41977,42632,108,-17,185,273,227,447,568990,0
21462,70000,2,1,2,25,0,0,0,0,0,0,27990,24526,25532,25971,14859,14930,1394,1790,1229,519,687,557,23132,24303,24742,14172,14243,640,501,203,265,375,0
21463,30000,2,2,2,29,2,2,2,2,2,0,18872,21734,21103,22939,22273,22814,3500,0,2500,0,900,1000,18234,18603,20439,21373,21914,0,1150,0,392,449,1
21464,290000,2,2,1,29,2,0,0,0,0,0,112676,113924,116828,119857,122243,124885,4500,4630,4857,4251,4485,4493,109424,111971,115000,117758,120400,411,426,364,374,368,1
21465,260000,2,1,2,29,2,0,0,-1,-1,-1,19006,19113,16376,2590,390,390,6005,1525,2590,390,390,390,13108,13786,0,0,0,802,1355,238,1506,10000,1
21466,250000,2,1,2,26,0,0,0,0,0,0,187336,184608,188570,188585,205272,208778,10000,10065,10000,20000,10000,20000,174608,178570,178585,195272,198778,537,542,1061,530,974,0
21467,120000,2,2,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,1
21468,230000,2,1,2,26,0,0,0,0,0,0,166511,159766,142435,136502,122572,110839,6722,6500,6020,4056,4000,4500,153044,136415,130482,118572,106839,390,377,285,293,367,0
21469,390000,2,1,2,27,0,0,0,0,0,0,375023,376767,359292,348513,272077,225079,13313,13705,15454,144206,9000,10000,363454,343838,333059,263077,216079,365,410,4014,258,368,0
21470,30000,2,2,1,28,-2,-2,-2,-2,-2,-2,435,0,0,295,-5,-5,0,0,295,5,0,0,0,-295,0,-5,-5,0,10000,10000,0,0,0
21471,50000,2,2,2,26,1,2,2,2,2,-2,49119,44419,42521,38517,19221,19774,0,3213,1331,1000,1000,1100,44419,41190,37186,18221,18774,654,300,235,260,572,1
21472,180000,2,1,2,28,0,0,0,0,0,0,49550,43015,50238,49461,43877,32411,3006,10017,2018,1022,2322,23023,40009,48220,47443,41555,30089,2022,469,203,469,5247,0
21473,500000,2,2,2,34,0,0,0,0,0,0,367463,287148,262173,90450,9685,-39046,10584,30232,3018,1335,30000,10000,276564,259155,87432,-20315,-69046,823,105,51,3317,10325,0
21474,50000,2,1,2,29,-1,-1,-2,-1,-1,-1,2463,0,0,536,326,652,0,0,536,326,652,0,0,-536,0,-326,0,0,10000,10000,12164,0,0
21475,80000,2,2,1,28,0,-1,-1,-1,-1,-1,8432,928,3602,5495,10059,5700,928,3602,5495,10109,5700,3502,0,-1893,0,4359,0,4272,59213,28065,10373,3481,0
21476,460000,2,2,1,28,0,0,0,-1,-1,-1,25537,23314,16098,3316,3316,3316,1335,10000,3316,3316,3316,3316,21979,12782,0,0,0,3916,1422,2060,10000,10000,0
21477,150000,2,3,1,28,0,0,0,0,0,-2,3558,4725,2980,3234,0,0,2000,1000,2234,0,0,0,2725,746,1000,0,0,2811,4728,0,0,10000,0
21478,50000,2,2,1,27,0,0,0,0,0,0,48292,47171,37779,28424,29133,27509,2300,1900,1500,1194,1000,1000,44871,36279,26924,28133,26509,393,318,316,352,343,0
21479,20000,2,1,2,27,-1,-1,-1,0,-1,-1,5888,4088,6597,9333,4133,8456,4813,6597,5000,4431,8500,8032,-725,1597,4333,-4367,-44,11204,12231,6717,9107,19434,0
21480,350000,2,1,2,33,0,0,-1,-1,0,0,14118,4278,8621,970,1345,2267,3922,8621,970,1000,1917,454,356,7651,0,-572,350,6106,2267,1160,19763,3375,0
21481,20000,2,2,1,24,-1,4,4,3,4,3,19915,19902,19299,20686,20073,19470,600,0,2000,0,0,0,19302,17299,18686,20073,19470,0,1005,0,0,0,1
21482,400000,2,1,2,29,-1,-1,-1,-1,-1,-1,3807,3168,372,20031,916,30979,3168,372,20231,916,30979,1984,0,-19859,-200,-30063,0,977,63860,24624,15466,21659,0
21483,490000,2,2,2,35,0,0,0,0,-1,0,48108,45281,46705,41125,20205,6483,3000,5015,5007,20205,3000,1181,42281,41698,36118,17205,3483,1042,1106,4326,729,585,0
21484,280000,2,1,2,30,-1,-1,-1,-1,-1,-1,596,645,2550,349,1148,785,645,2550,349,1148,785,175,0,2201,0,363,0,42785,5411,4502,22493,1524,0
21485,50000,2,2,2,23,-1,0,0,0,0,0,48570,48599,49124,48930,50316,62794,1773,2246,2000,3000,1725,6120,46826,47124,46930,48591,61069,462,412,611,353,1216,0
21486,20000,2,2,1,24,2,2,0,0,0,0,19891,15895,17140,18457,21381,18914,0,1500,1600,1646,678,1000,15895,15540,16857,20703,18236,754,1007,960,367,468,1
21487,90000,2,1,2,27,0,0,2,0,0,0,46588,49496,48425,50611,52764,55898,4000,0,3000,3000,4000,2043,45496,45425,47611,48764,51898,0,606,620,790,387,0
21488,150000,2,1,2,29,-1,-1,-1,-1,-1,-1,1639,592,3784,2340,5920,5400,592,3791,2340,5920,5400,0,0,1444,0,520,0,23130,39527,15645,23077,0,0
21489,70000,2,1,2,28,0,0,0,0,0,0,37325,38402,39476,40818,41833,45165,2000,2000,2000,2000,4000,0,36402,37476,38818,37833,41165,536,521,507,980,0,0
21490,230000,2,1,2,30,-1,-1,-1,-1,-1,-1,1432,1094,665,582,472,746,1094,665,582,472,746,633,0,83,0,-274,0,4644,5320,7098,12818,13411,0
21491,200000,2,2,2,29,-1,0,0,0,0,0,3334,4772,7675,10519,6980,8702,1500,3000,3000,1000,2000,2000,3272,4675,7519,4980,6702,8998,6287,1303,1901,2865,0
21492,500000,2,2,2,28,0,0,0,0,0,0,182416,150298,88448,58009,47336,7112,5000,3850,3248,13736,14256,220371,145298,85200,54761,33080,-7144,211,216,1553,2458,46555,0
21493,160000,2,2,2,28,-2,-2,-1,2,-1,-1,968,708,1841,441,3438,3046,710,1913,0,3456,3054,1224,-2,1841,441,384,-8,19762,0,18772,69252,3560,0
21494,250000,2,2,1,29,-1,-1,-1,0,0,0,390,0,49140,32699,32949,34150,0,49140,1596,5000,2000,1800,0,47544,31103,30949,32150,1260000,10000,1018,612,546,1
21495,60000,2,2,2,27,0,0,0,0,0,0,57697,48934,44653,44056,42210,41796,2200,5000,2000,1500,2000,1600,46734,42653,42056,40210,39796,867,409,336,454,379,1
21496,180000,2,2,2,25,-1,-1,-2,-2,-1,0,3887,0,0,0,2454,4710,0,0,0,2454,3000,0,0,0,0,-546,1710,0,10000,10000,10000,0,0
21497,500000,2,1,1,34,0,0,0,0,0,0,30376,32715,60927,76088,110294,108964,15000,30007,30000,50000,5000,5000,17715,30927,46088,105294,103964,9879,9170,8207,657,453,0
21498,50000,2,2,1,25,1,3,2,2,0,0,52207,51067,51278,49425,30113,29644,0,2536,13,1199,1058,1073,51067,51265,49412,29055,28586,486,3,234,214,356,0
21499,140000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1122,0,0,0,0,1122,0,0,0,0,-1122,0,10000,10000,10000,10000,10000,0
21500,460000,2,1,2,28,0,0,0,0,-1,0,21333,16560,12570,19403,10063,8628,4560,2500,9456,10063,0,0,12000,3114,9947,10063,8628,1172,5710,8006,0,0,0
21501,160000,2,2,2,39,0,0,2,2,2,0,30633,37119,36263,43481,43515,49619,7000,0,7847,1026,7000,7968,30119,28416,35634,36515,42619,0,2114,283,1610,1831,1
21502,50000,2,1,2,29,1,-2,-2,-2,-2,-1,0,0,0,0,0,429,0,0,0,0,429,250,0,0,0,-429,0,10000,10000,10000,10000,10000,0
21503,110000,2,1,2,26,0,0,0,0,0,0,103705,94786,94708,83765,73122,74366,3500,3500,3000,3700,12488,100,91286,91708,80765,60634,61878,337,317,391,1491,14,0
21504,100000,2,2,2,24,0,0,0,0,0,0,65744,67050,68456,69849,71240,72736,2398,2485,2532,2549,2643,3000,64652,65924,67317,68597,70093,378,378,372,378,421,0
21505,80000,2,1,2,29,0,0,0,0,0,2,19833,21192,22842,24147,29133,28532,2000,2000,2000,5394,0,5000,19192,20842,22147,29133,28532,1008,944,2361,0,1716,0
21506,230000,2,1,2,27,-2,-2,-2,-2,-2,-2,2978,6666,1951,67101,5136,10316,7000,1951,67101,5142,10316,5720,-334,-65150,0,-5180,0,6551,100662,26356,1537,11137,0
21507,280000,2,2,1,38,0,0,0,0,0,-1,8868,14766,16272,10496,6876,34574,10006,10018,7011,6000,37000,10000,4760,9261,3485,-30124,-2426,11297,4748,3687,35252,14543,0
21508,20000,2,2,2,22,3,4,3,2,0,0,22353,21720,21098,20334,19943,19956,0,0,0,458,463,235,21720,21098,20334,19480,19493,0,0,217,228,118,1
21509,30000,2,2,2,22,2,0,0,0,0,0,30324,30123,30299,27758,22720,19136,1900,1600,2000,2000,614,924,28223,28299,25758,22106,18522,528,664,660,221,407,1
21510,30000,2,2,1,23,6,5,4,4,3,2,40439,37936,36489,33971,31632,28677,0,1011,0,0,0,2405,37936,36489,33971,31632,28677,250,0,0,0,760,1
21511,30000,2,1,2,23,0,0,0,-1,0,0,10210,13754,-191,24149,25452,25104,6000,250,25000,2000,1000,1100,7754,-25191,-851,24452,24104,245,18177,-104712,414,432,0
21512,30000,2,2,2,23,2,-1,-1,-1,0,0,729,479,859,755,755,220,483,859,755,0,0,0,-4,104,0,755,220,11783,15762,0,0,0,1
21513,110000,2,2,2,24,-1,0,0,0,0,0,90929,92303,92114,70057,28492,107453,3550,3200,2500,1600,80000,4000,88753,89614,67557,-51508,27453,352,271,174,11419,1404,0
21514,30000,2,2,2,25,2,2,0,0,0,0,28518,27774,28987,24960,14358,16123,0,2027,2000,1000,2000,2000,27774,26987,22960,12358,14123,711,720,345,801,1393,0
21515,220000,2,2,2,25,0,0,0,0,0,0,215036,216083,217461,212995,182534,169250,7800,8200,7039,6528,6100,6200,208283,210422,205956,176434,163150,381,326,300,286,340,0
21516,20000,2,2,2,26,1,-2,-1,0,0,0,0,0,1568,1398,920,0,0,1568,1000,302,0,192,0,568,398,920,0,10000,10000,1926,0,2087,0
21517,60000,2,2,2,26,2,2,2,2,2,2,55892,56685,55208,59175,60218,55447,2300,0,5000,2511,6,3000,54385,50208,54175,60212,55441,0,882,455,1,498,0
21518,90000,2,3,1,48,-1,-1,-1,2,-1,0,1102,-14,21816,316,632,316,0,22146,0,632,0,7816,-14,21816,316,632,316,200962,0,290,0,123671,0
21519,100000,2,1,2,30,0,0,2,0,0,0,92909,96454,98010,99633,88708,93474,6000,4000,4507,2983,6000,4800,90454,93503,95126,82708,87474,431,467,304,602,541,0
21520,70000,2,2,1,33,0,0,0,0,0,0,52901,43981,33439,24926,10681,7431,2011,1683,3160,3000,3000,5060,41970,30279,21766,7681,4431,318,718,897,1204,4737,0
21521,210000,2,2,2,28,0,0,0,0,0,0,40236,29230,24717,26563,22812,13620,2200,1854,2700,0,0,0,27030,22017,23863,22812,13620,461,924,0,0,0,0
21522,50000,2,2,2,22,0,0,0,0,0,0,51417,48260,43889,35324,24146,22914,2054,1981,1344,810,828,824,46206,42545,33980,23318,22086,385,278,185,234,341,0
21523,50000,2,1,2,22,1,2,0,0,0,0,4112,3900,7737,3406,1470,1500,0,4019,2500,0,30,0,3900,5237,906,1440,1470,9774,6410,0,88,0,0
21524,20000,2,2,2,22,-1,3,2,2,0,0,18021,17439,17466,17846,18310,18923,0,600,1000,1000,1000,700,17439,16466,16846,17310,17923,333,573,573,560,382,1
21525,130000,2,3,2,23,2,-1,0,0,0,0,1330,5719,15578,19887,11659,11735,5719,10000,5000,2000,2000,2000,0,10578,14887,9659,9735,75188,8743,1284,1006,1715,1
21526,360000,2,1,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,10000,0
21527,200000,2,1,2,26,0,0,0,0,0,0,134780,138349,141821,145144,148268,151604,6000,6000,6000,6000,6000,6200,132349,135821,139144,142268,145604,445,434,423,413,418,0
21528,130000,2,1,1,35,0,0,0,0,0,0,23693,27228,30795,38637,39259,72981,4257,4338,8399,1260,34721,5202,22971,22396,30238,4538,38260,1831,3085,409,8986,1325,0
21529,100000,2,2,1,23,0,0,0,0,0,0,6584,7560,4470,1490,542,679,2500,1193,1000,0,400,842,5060,3470,490,142,279,1812,1323,0,2685,15535,0
21530,80000,2,2,2,22,0,0,0,0,0,0,77408,78363,72602,72525,56951,21952,2677,3341,1850,1499,933,32000,75686,70752,70675,56018,21019,432,236,206,129,5619,0
21531,60000,2,2,2,22,3,2,2,2,2,2,61558,59967,59693,39686,30077,30761,10,3616,301,2501,1300,0,59957,59392,39385,28777,29461,587,50,419,328,0,1
21532,50000,2,2,2,23,0,0,0,0,0,0,50614,48702,47770,37239,20526,19771,2500,1700,2151,687,2000,669,46202,45619,35088,18526,17771,336,442,144,537,326,0
21533,10000,2,2,2,23,1,2,3,3,2,0,5699,7434,8164,7889,7614,7990,2000,1000,0,0,500,900,5434,8164,7889,7114,7490,1755,0,0,634,1182,1
21534,30000,2,3,2,23,2,2,2,0,0,2,27588,30354,29150,26731,29273,29887,3540,73,1418,4499,1200,0,26814,27732,25313,28073,28687,26,467,1543,449,0,1
21535,50000,2,2,2,23,0,0,0,2,2,-2,26001,16982,19313,18700,0,0,1282,2613,0,0,0,0,15700,19313,18700,0,0,1005,0,0,0,10000,0
21536,50000,2,1,2,22,2,2,-2,-2,-2,-2,4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,10000,10000,1
21537,30000,2,2,2,22,-1,2,2,2,2,2,11222,11738,13255,14380,14081,10796,1000,2000,1670,551,0,500,10738,11585,12710,14081,10796,1782,1423,416,0,355,1
21538,50000,2,2,2,22,0,0,0,0,2,0,11970,14445,16391,17804,10868,12151,3000,2500,2050,0,2000,3000,11445,14341,15754,8868,10151,2089,1419,0,1123,2760,0
21539,70000,2,2,2,22,0,0,0,0,0,0,68969,67682,68448,69316,29083,28140,3200,3600,3075,1204,1200,1046,64482,65373,66241,27883,26940,522,454,176,173,360,0
21540,20000,2,1,2,22,-1,2,2,2,0,0,12831,12328,15195,14659,14642,15102,0,3077,0,524,696,300,12328,15195,14659,13946,14406,2398,0,345,475,205,1
21541,30000,2,2,2,22,0,0,0,0,0,0,19502,8999,11797,11972,16482,9082,3000,3000,4000,5000,5000,5000,5999,7797,7972,11482,4082,1538,4445,4238,4176,3034,0
21542,30000,2,2,2,24,0,0,0,0,0,-2,24835,23527,20701,8263,0,0,1485,1138,1000,0,0,0,22042,19701,7263,0,0,458,425,0,0,10000,0
21543,80000,2,2,2,24,0,0,0,0,0,0,17220,14844,12718,8808,7952,7925,1400,1600,1088,245,636,0,13444,11630,7720,7316,7289,929,733,193,722,0,0
21544,130000,2,1,2,24,0,0,0,2,2,-1,3621,4530,6627,3300,0,18300,1130,2227,200,0,18300,0,3400,6427,3100,-18300,0,6150,442,0,55455,10000,0
21545,10000,2,2,2,23,-1,-1,-1,0,0,0,9438,1985,9436,8057,8891,-873,1985,9436,1000,1500,0,11571,0,8436,7057,8891,-873,9998,5038,1590,0,13014,0
21546,70000,2,3,2,23,0,0,0,-1,0,0,14816,8237,-2601,69823,30446,29585,1000,695,73820,1042,1054,1024,7237,-76421,-3997,29392,28531,469,89620,-4006,151,336,0
21547,20000,2,2,2,21,0,0,0,0,0,0,19039,19684,18825,19876,20040,17755,1286,1416,1467,631,730,0,18398,17358,18409,19310,17025,744,745,335,367,0,0
21548,20000,2,2,2,22,1,-1,2,-1,0,0,0,6594,4840,780,390,0,6594,0,780,0,0,11000,0,4060,0,390,0,10000,1183,0,0,282051,0
21549,30000,2,2,2,22,2,2,2,2,2,2,24874,26163,26449,27915,27170,29071,2000,1000,2201,0,2500,1001,24163,24248,25714,24670,26571,402,841,0,896,368,0
21550,50000,2,3,2,22,-2,-2,-2,-2,-2,-2,2498,-2,1697,0,0,5000,0,1699,0,0,5000,0,-2,1697,0,-5000,0,6801,0,0,10000,10000,0
21551,20000,2,2,2,24,-1,-1,-1,2,0,0,396,1301,12056,11151,11219,18120,1301,11151,0,600,8120,1500,0,12056,11151,3099,10000,281591,0,498,7282,1337,0
21552,60000,2,2,2,22,2,0,0,0,0,0,46403,34438,30920,27817,26281,26830,1544,1759,1500,940,972,976,32894,29420,26317,25309,25858,379,436,304,349,371,1
21553,50000,2,2,2,23,-1,-1,-1,-1,-1,-1,900,2757,4893,390,390,1670,3147,4893,390,390,1670,1890,-390,4503,0,-1280,0,54367,1415,797,42821,48462,0
21554,20000,2,1,2,22,0,0,0,0,0,0,19458,18786,16249,16478,10735,3274,1552,1381,1000,215,65,0,17234,15249,15478,10670,3209,710,532,132,39,0,0
21555,30000,2,2,2,22,0,0,0,0,0,0,19759,19973,22058,24598,26564,27521,3000,3500,3000,2500,2000,3000,16973,19058,21598,24564,25521,1771,1502,1133,813,1129,0
21556,20000,2,2,2,23,1,2,0,0,0,2,15596,15053,15773,17102,18704,18263,0,1269,1598,2200,0,3700,15053,14175,15504,18704,18263,814,1062,1395,0,1978,1
21557,10000,2,1,2,23,2,0,0,0,0,2,3413,5188,6937,7946,8714,8432,2000,2000,1132,900,0,500,3188,5805,6814,8714,8432,5860,2182,1297,0,574,0
21558,50000,2,1,2,22,0,0,0,0,0,0,50813,50558,50455,49443,20405,19494,1972,2369,3592,1029,723,874,48586,46863,45851,19682,18771,466,710,204,146,428,0
21559,70000,2,1,1,22,0,0,0,0,2,0,64525,66548,67344,62083,29914,29406,3093,2594,4512,0,1070,1065,63455,62832,57571,28844,28336,402,678,0,172,356,0
21560,20000,2,3,0,23,0,0,0,0,0,0,14702,16445,17563,18290,18665,19077,2000,1388,1115,490,531,400,14445,16448,17175,18134,18546,944,678,279,290,214,0
21561,50000,2,2,2,23,1,-1,0,0,0,0,14191,5896,6175,10000,1952,406,5896,2006,5074,1300,406,0,0,1101,4926,1546,0,1414,8606,2105,406,0,0
21562,30000,2,2,1,23,2,0,0,0,0,0,27997,26049,27222,27729,28437,25336,1800,1900,1330,1038,1128,5000,24249,25892,26399,27309,24208,679,511,381,407,1758,0
21563,50000,2,2,2,22,0,0,0,0,0,0,49619,50629,50778,48261,28768,29370,1836,1985,1468,1175,1214,1232,48793,49310,46793,27554,28156,400,290,231,252,428,0
21564,30000,2,3,2,23,3,2,0,0,0,0,30051,29274,30498,29713,29819,30342,0,2000,1500,2000,1100,2000,29274,28998,28213,28719,29242,666,512,656,370,671,0
21565,80000,2,2,2,23,1,2,2,2,2,2,68594,66893,72307,70556,74021,75675,0,6507,0,5260,3000,4584,66893,72307,70556,71021,72675,949,0,727,425,619,0
21566,50000,2,3,2,23,0,0,0,0,0,0,32644,34096,34941,34243,28014,28528,2000,1700,1502,1000,1200,1200,32096,33439,32741,26814,27328,521,441,286,350,428,0
21567,20000,2,1,2,24,-1,0,0,0,0,0,16582,17721,18762,19729,20134,19590,1422,1333,1300,700,1000,1000,16299,17462,18429,19134,18590,804,734,373,507,497,0
21568,30000,2,1,2,25,0,0,0,0,0,0,26376,27483,28242,16498,16923,17649,1550,1308,1300,700,1000,2000,25933,26942,15198,15923,16649,496,473,248,606,1182,0
21569,80000,2,1,2,25,2,0,0,0,0,0,69614,68836,69714,57318,46921,41072,3238,3103,3000,1800,1500,1700,65598,66714,54318,45421,39572,446,436,258,262,362,1
21570,140000,2,1,2,25,-1,-1,-1,-1,-1,-1,30077,2809,7541,10661,2214,6020,2809,7541,10661,2214,6020,0,0,-3120,0,-3806,0,2507,37953,2936,5647,0,0
21571,210000,2,2,2,26,-1,0,0,0,0,0,119269,60133,56076,39135,25396,18553,2345,1915,5028,3200,371,25140,57788,51048,34107,25025,18182,161,836,571,95,9899,0
21572,200000,2,1,2,26,0,0,0,0,0,0,200849,146340,146660,145623,144166,145141,80000,4600,6000,4700,4800,5000,66340,140660,139623,139366,140341,229,410,320,330,347,0
21573,20000,2,2,2,22,1,2,2,2,0,0,14645,14113,18550,17867,18072,17899,0,4675,0,701,563,1000,14113,18550,17867,17509,17336,3192,0,378,315,553,0
21574,30000,2,2,1,22,2,2,2,0,0,0,30525,28574,14220,14188,7058,7976,1725,0,1230,1000,1000,0,26849,12990,12958,6058,6976,0,430,703,705,0,1
21575,150000,2,3,2,23,0,0,0,0,0,0,11329,10775,11829,7031,7172,5833,1219,1273,1069,1683,202,299,9556,10760,5962,6970,5631,1124,992,1423,287,417,0
21576,60000,2,1,2,24,0,0,0,0,0,0,35138,35776,34783,32158,28991,28434,1553,2000,1508,1080,1003,1000,34223,33275,30650,27988,27431,569,422,310,312,345,0
21577,20000,2,2,2,21,0,0,0,0,0,0,10109,11153,11841,4725,9135,18355,3000,2000,1200,5000,10000,8906,8153,10641,3525,-865,8355,1978,1076,4223,21164,9749,0
21578,150000,2,1,2,25,0,0,0,0,0,0,119788,112824,92456,80532,59866,49472,4728,3610,2377,1714,828,846,108096,90079,78155,59038,48644,301,211,185,103,141,0
21579,70000,2,1,2,25,-1,-1,-1,-1,-2,-1,1288,0,1999,0,0,842,0,1999,0,0,842,0,0,1999,0,-842,0,15520,10000,0,10000,10000,0
21580,60000,2,2,1,30,0,0,0,0,0,0,65460,64128,62736,59133,57662,53059,2299,2232,2152,2226,1908,1933,61829,60584,56981,55754,51151,341,336,355,323,335,1
